measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,124.81058626884001,167.14010436248,89.04808624213
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,260.56582399033005,339.90227378386,192.89845451566
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,301.98198934228003,373.19277131667,228.13234548665
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,507.60563287336,671.1413838985,371.52055922266
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,126.18177008481,171.73901139412,88.11544409835
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,193.87223625045002,256.75525442891,139.26792844597
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,306.06515989125995,412.85747200915,227.13532107643
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,442.03963419177,602.9802091169499,308.71676567299
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,80.21724068380999,85.1716192714,75.61796669947
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,143.24145775534998,151.4022663658,135.38984395017002
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,225.91002802505,238.38291054742,214.54578668846
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,326.2663712661,347.72868991296,307.76953705618996
2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,117.70526530624,152.32331537389,91.15389591619
2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,215.61135551255998,280.09827815167,164.52456417764
2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,277.33831046649,355.4650811252,217.90862056585
2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,375.59634880784,472.82734560382,298.04936064476
2,DALYs (Disability-Adjusted Life Years),52,Romania,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,219.20563733324002,270.38005067015,173.11059042592
2,DALYs (Disability-Adjusted Life Years),52,Romania,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,426.64186748669005,534.79819037973,332.00360939667996
2,DALYs (Disability-Adjusted Life Years),52,Romania,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,643.31077698573,794.2310138516401,500.86644096358
2,DALYs (Disability-Adjusted Life Years),52,Romania,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,873.86532158421,1068.36262778079,701.7547874724401
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,114.25218340986,155.7513998259,81.2338424408
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,212.54748049979,286.51568331275,156.83736478975
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,322.68615284091,413.71443244484004,242.44076049473
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,404.80531182834,536.5395253481499,300.10898399806
2,DALYs (Disability-Adjusted Life Years),53,Republic of Serbia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,160.80360743391998,227.98549062294998,106.27766558588
2,DALYs (Disability-Adjusted Life Years),53,Republic of Serbia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,295.96345294795,423.4568020446,197.72654895264
2,DALYs (Disability-Adjusted Life Years),53,Republic of Serbia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,458.29934576193,628.47097191152,315.86055799756997
2,DALYs (Disability-Adjusted Life Years),53,Republic of Serbia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,667.3379495571301,892.63740651973,458.85446458672
2,DALYs (Disability-Adjusted Life Years),57,Republic of Belarus,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,134.40166247741,173.14517028128,100.63250301340001
2,DALYs (Disability-Adjusted Life Years),57,Republic of Belarus,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,276.72245350121,363.43414485874,205.70183694669
2,DALYs (Disability-Adjusted Life Years),57,Republic of Belarus,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,385.40158773685,490.1728753583,293.10760111906
2,DALYs (Disability-Adjusted Life Years),57,Republic of Belarus,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,488.4209838799,617.56047554536,380.74147623201003
2,DALYs (Disability-Adjusted Life Years),54,Slovak Republic,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,128.91459667385,192.32516564134,84.60283883794
2,DALYs (Disability-Adjusted Life Years),54,Slovak Republic,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,227.65163175296,328.98750863018,147.72742910268002
2,DALYs (Disability-Adjusted Life Years),54,Slovak Republic,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,354.16761467914,496.94390852355,236.88010493582001
2,DALYs (Disability-Adjusted Life Years),54,Slovak Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,413.21146040469,568.63279575076,279.98235898899
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,123.61152526812,159.88886692849,91.48600073566
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,150.44427738717,196.13867321249,111.67997834868001
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,271.58203102116,347.40592545066,204.38558682694003
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,344.91370863955,434.77516954269,270.51424665410997
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,151.20889590173,181.51235215601,124.10144172739
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,335.64552819326,392.84683190427,282.98751495787997
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,551.48879303916,645.44138570812,462.44377503943997
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,568.49288718504,676.49545477667,476.09010041843004
2,DALYs (Disability-Adjusted Life Years),55,Republic of Slovenia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,66.47010126631,90.71218572719,47.23201329366
2,DALYs (Disability-Adjusted Life Years),55,Republic of Slovenia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,137.53085742032,185.00739193097002,101.52899649615
2,DALYs (Disability-Adjusted Life Years),55,Republic of Slovenia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,130.28948737361,166.96641877009,97.82178587258001
2,DALYs (Disability-Adjusted Life Years),55,Republic of Slovenia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,201.67673908219,263.03310822995,155.54732979888
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,97.44575423961,129.08275632248998,72.61996743204
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,162.04639863406,211.24893219784997,121.14106167778
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,295.978260446,382.26566734583,222.83390382688003
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,330.14494894016997,423.16326651073996,253.03536811738002
2,DALYs (Disability-Adjusted Life Years),60,Republic of Lithuania,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,129.49167111866,168.77050204443998,95.58775218710001
2,DALYs (Disability-Adjusted Life Years),60,Republic of Lithuania,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,214.13902321690998,283.84588259488004,159.14743301734
2,DALYs (Disability-Adjusted Life Years),60,Republic of Lithuania,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,332.08154321518,420.91956613552003,257.3175505488
2,DALYs (Disability-Adjusted Life Years),60,Republic of Lithuania,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,395.72468590200003,493.58702687695,312.03342466702003
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,269.92968704624,282.39654052712,258.41493675437
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,489.48827492873005,514.1797972806299,465.88476555934
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,613.89688540136,637.8868323709501,589.88187629225
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,608.77801378143,638.81013983822,585.0179952354
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,156.26520207567,228.98059906942999,102.89097297816
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,475.78604573211004,689.8070063553399,315.16293803357
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,504.46835157318,738.3298371766,336.76561397726
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,733.00433974736,1033.8936515227101,498.68224252523
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,92.07143746765999,137.65607313428,58.476072467920005
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,152.03855146249,228.60813699479002,96.23522188768
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,214.01297145969,311.27834443782,141.16911227609
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,263.95357140662,367.89977492616003,177.97568885459
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,90.7343978691,96.3968341423,85.68732847665
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,152.39483178838,160.66616068397,144.46584224027998
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,215.03751497719,225.67024518942003,205.2679599642
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,274.86703074564,289.47571228815,263.16260058201
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,66.48329601965,99.60517290134,44.682741680869995
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,111.44772616803,156.85722012376,74.77809544832999
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,142.24583874474,201.70132941441,98.66237960452001
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,169.57016154145998,230.97450736169,121.15760799417
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,77.75911546523,94.1832301204,62.3506821659
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,94.66346858369,116.45556644578001,75.22336504489
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,131.3547572717,160.47165009693,104.51497329949
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,148.10938523664,176.23772760821,122.90886638738
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,50.23569233144,65.73768661198,37.24968334128
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,61.76970620247,80.455578022,44.013606498630004
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,84.17131902426,108.96057522965,64.97916589313
2,DALYs (Disability-Adjusted Life Years),69,Republic of Singapore,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,169.85667146782,214.4375033326,131.59105276965
2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,68.12935365727,89.1764826866,52.082195579760004
2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,105.11335587444,135.87888913332,76.98979902535001
2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,154.09620194796,194.63950553594,119.40122535491001
2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,143.66760121141002,180.46930053762998,111.65918634507
2,DALYs (Disability-Adjusted Life Years),74,Principality of Andorra,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,42.23255571917,68.58199401562,23.03150335744
2,DALYs (Disability-Adjusted Life Years),74,Principality of Andorra,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,68.58745543270001,112.71915322132999,39.49068630849
2,DALYs (Disability-Adjusted Life Years),74,Principality of Andorra,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,93.37570885054,149.74934941337,55.10395332262
2,DALYs (Disability-Adjusted Life Years),74,Principality of Andorra,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,109.6640948499,170.0849626315,65.84712233269
2,DALYs (Disability-Adjusted Life Years),77,Republic of Cyprus,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,55.05856442257001,87.94429791574001,34.18781463842
2,DALYs (Disability-Adjusted Life Years),77,Republic of Cyprus,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,91.29974741764,138.70205913886,57.18541257735
2,DALYs (Disability-Adjusted Life Years),77,Republic of Cyprus,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,110.73586331084,157.85356290984998,71.178036455
2,DALYs (Disability-Adjusted Life Years),77,Republic of Cyprus,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,105.80328537109,151.7676406927,70.94484875018
2,DALYs (Disability-Adjusted Life Years),78,Kingdom of Denmark,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,73.32138931622,95.347308826,54.94395430913
2,DALYs (Disability-Adjusted Life Years),78,Kingdom of Denmark,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,115.45754806382999,152.05946505093,86.44803391525
2,DALYs (Disability-Adjusted Life Years),78,Kingdom of Denmark,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,150.50939943307,189.18844327847998,116.42068317977001
2,DALYs (Disability-Adjusted Life Years),78,Kingdom of Denmark,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,164.16631765546,205.23892731337,127.71964107141001
2,DALYs (Disability-Adjusted Life Years),75,Republic of Austria,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,53.38676076563,69.36990984197999,39.669449536420004
2,DALYs (Disability-Adjusted Life Years),75,Republic of Austria,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,83.07201869530999,109.20835150115,61.97182803148
2,DALYs (Disability-Adjusted Life Years),75,Republic of Austria,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,128.54496859736,160.974124879,100.45575370447
2,DALYs (Disability-Adjusted Life Years),75,Republic of Austria,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,157.74968558631,198.38322355869,123.85069992767
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,40.76060510989,53.452180091,29.193369905269996
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,66.60245720927,89.3353912562,47.775547129420005
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,93.0090668097,119.61685786541,70.17101790625999
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,114.91721581803,147.75636403315,88.26957802163
2,DALYs (Disability-Adjusted Life Years),76,Kingdom of Belgium,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,57.015947317110005,74.72233972736,42.358694490510004
2,DALYs (Disability-Adjusted Life Years),76,Kingdom of Belgium,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,88.23613436976001,115.27629478439,63.92515486354
2,DALYs (Disability-Adjusted Life Years),76,Kingdom of Belgium,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,131.21747923896,168.17457374038,101.12198817142
2,DALYs (Disability-Adjusted Life Years),76,Kingdom of Belgium,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,174.64589114882,216.99427531061,137.42520823497
2,DALYs (Disability-Adjusted Life Years),82,Hellenic Republic,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,60.35946929018,71.22415522894,50.74341511506
2,DALYs (Disability-Adjusted Life Years),82,Hellenic Republic,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,82.71918722111,97.15799599503,70.08769866781999
2,DALYs (Disability-Adjusted Life Years),82,Hellenic Republic,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,135.46350613823,157.02801750465,115.87417585415001
2,DALYs (Disability-Adjusted Life Years),82,Hellenic Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,183.94107057008,216.91530705935,156.33291394457999
2,DALYs (Disability-Adjusted Life Years),83,Republic of Iceland,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,50.27153828131001,67.0578755121,37.09379006745
2,DALYs (Disability-Adjusted Life Years),83,Republic of Iceland,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,88.08981759406,115.06042548815,62.749438800069996
2,DALYs (Disability-Adjusted Life Years),83,Republic of Iceland,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,75.48657491091001,98.58188556143999,56.970729891359994
2,DALYs (Disability-Adjusted Life Years),83,Republic of Iceland,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,98.25083347901,126.74692275473001,74.18961716222
2,DALYs (Disability-Adjusted Life Years),80,French Republic,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,59.87727575092,77.9541354826,46.30280532976
2,DALYs (Disability-Adjusted Life Years),80,French Republic,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,99.17397173830999,131.18455942958,73.50125744361
2,DALYs (Disability-Adjusted Life Years),80,French Republic,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,139.27429470195,176.48810903545998,105.95525600737999
2,DALYs (Disability-Adjusted Life Years),80,French Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,196.04453467899,248.99915104664998,150.47313292694
2,DALYs (Disability-Adjusted Life Years),81,Federal Republic of Germany,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,81.41577062072,102.33679507823999,63.72306282814
2,DALYs (Disability-Adjusted Life Years),81,Federal Republic of Germany,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,136.34180988617,175.63966192816,104.54485303245
2,DALYs (Disability-Adjusted Life Years),81,Federal Republic of Germany,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,164.87058136572,206.60556006745,126.8606100512
2,DALYs (Disability-Adjusted Life Years),81,Federal Republic of Germany,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,199.52729513020998,249.28846802595,158.35838339658
2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,64.05555881326,86.93904287417,47.098840042
2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,124.69478783653,165.39679742911,91.02070408056
2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,175.42074119521,228.13243094930002,136.45577285476
2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,146.712326978,186.54128898491,112.35444327862001
2,DALYs (Disability-Adjusted Life Years),85,State of Israel,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,41.15033593257,54.40635816663,30.605160438549998
2,DALYs (Disability-Adjusted Life Years),85,State of Israel,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,78.81789878349,104.26771566497,57.44133097831
2,DALYs (Disability-Adjusted Life Years),85,State of Israel,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,95.58510898352999,122.58457643783,72.38977840354
2,DALYs (Disability-Adjusted Life Years),85,State of Israel,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,105.78625167831999,133.64671402474002,81.93762282377
2,DALYs (Disability-Adjusted Life Years),88,Republic of Malta,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,60.30384046171999,81.74759852998,43.64107304841
2,DALYs (Disability-Adjusted Life Years),88,Republic of Malta,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,80.49989725151,109.51100365027,57.816264604770005
2,DALYs (Disability-Adjusted Life Years),88,Republic of Malta,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,115.39001624251001,156.02126508381,86.4275960371
2,DALYs (Disability-Adjusted Life Years),88,Republic of Malta,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,112.8387561676,146.76640538198998,85.13965918699999
2,DALYs (Disability-Adjusted Life Years),86,Republic of Italy,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,46.78954839585,52.577648490799994,42.185128839490005
2,DALYs (Disability-Adjusted Life Years),86,Republic of Italy,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,90.40107737097,100.85663493503,82.36755230329
2,DALYs (Disability-Adjusted Life Years),86,Republic of Italy,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,125.17983458001001,137.9176481309,113.32029576257
2,DALYs (Disability-Adjusted Life Years),86,Republic of Italy,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,152.88211322891,164.02593657571,142.10678766525
2,DALYs (Disability-Adjusted Life Years),89,Kingdom of the Netherlands,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,61.55454311322001,80.63074153148,46.61223296149
2,DALYs (Disability-Adjusted Life Years),89,Kingdom of the Netherlands,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,78.12215956528,102.09741961558,58.49103433396
2,DALYs (Disability-Adjusted Life Years),89,Kingdom of the Netherlands,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,108.55788522498,138.40497076676,83.02490334558
2,DALYs (Disability-Adjusted Life Years),89,Kingdom of the Netherlands,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,130.3394187605,163.05751049983,101.97409108356999
2,DALYs (Disability-Adjusted Life Years),87,Grand Duchy of Luxembourg,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,31.92982571432,38.63758411163,25.90849360111
